inchi_key,gcm_cluster,cluster_size,cid,smiles,rscore_mean_all,rscore_mean_enriched,cpd_profile_score,cpd_profile_score_rank,rscore_x_dir_max_enriched,rscore_active
VTYVJKAAAFTSIH-UHFFFAOYSA-N,523,327,16297738,COc1ccc(C(CNC(=O)c2cc(S(=O)(=O)N3CCCC3)ccc2Cl)N2CCCC2)cc1,0.5119299475720172,0.2,0.3906784530746064,118,0.2,0.0
MHMRWJVQUMMFDP-UHFFFAOYSA-N,523,327,16301774,COc1ccc(C(CNC(=O)c2ccc(NS(=O)(=O)c3ccccc3)cc2)N2CCOCC2)cc1,0.2962123045590258,0.1,0.3375956989662229,119,0.1,0.0
CDWSHTIYNLVRAA-UHFFFAOYSA-N,523,327,16296062,COc1ccc(C(CNC(=O)c2ccc(OC)c(S(=O)(=O)N3CCCC3)c2)N2CCCC2)cc1,0.4975245509876553,0.1,0.2009951062746273,120,0.1,0.0
YAYHYWWKCFAPKI-UHFFFAOYSA-N,523,327,4884765,COc1ccc(C(CNC(=O)c2cc3ccccc3cc2OC)N2CCCC2)cc1,0.5297980081696125,0.1,0.1887511815030936,121,0.1,0.0
VIZHIAFISPFVDF-UHFFFAOYSA-N,523,327,2998211,COc1ccc(C(CNC(=O)COc2ccccc2C#N)N2CCOCC2)cc1,0.15040521864358952,0.0,0.0,122,0.0,0.0
DPXKCOXTOKBBDD-UHFFFAOYSA-N,523,327,4803622,COc1ccc(C(CNC(=O)Cc2ccccc2)N2CCCCC2)cc1,0.10615141884725282,0.0,0.0,123,0.0,0.0
XSRUKFSSWRWBJD-UHFFFAOYSA-N,523,327,4882872,COc1ccc(C(CNC(=O)COc2ccc(Br)cc2F)N2CCCC2)cc1,0.21318593613217174,0.0,0.0,124,0.0,0.0
TWWHYCIROKGRAT-XMHGGMMESA-N,523,327,5806595,COc1ccc(/C=C(\C#N)C(=O)NCC(c2ccc(F)cc2)N2CCOCC2)cc1,0.18586377204034576,0.0,0.0,125,0.0,0.0
MGDLHFQNAXZSDE-UHFFFAOYSA-N,523,327,16014014,COc1ccc(C(CNC(=O)COc2cc(C)c(Cl)c(C)c2)N2CCCCC2)cc1,0.2489585854353271,0.0,0.0,126,0.0,0.0
XOILFLJWDQCMDP-UHFFFAOYSA-N,523,327,16298277,COc1ccc(C(CNC(=O)c2cccc(S(=O)(=O)N3CCOCC3)c2)N2CCCC2)cc1,0.22770638480109784,0.0,0.0,127,0.0,0.0
GONPFYRIGJOQIL-UHFFFAOYSA-N,523,327,16438219,COc1ccc(C(CNC(=O)COc2ccc(Cl)cc2C)N2CCCCC2)cc1,0.24990340950213896,0.0,0.0,128,0.0,0.0
UKIAPMXBYWZAOC-UHFFFAOYSA-N,523,327,16438221,COc1ccc(C(CNC(=O)COc2ccc([N+](=O)[O-])cc2)N2CCCCC2)cc1,0.07867220680222727,0.0,0.0,129,0.0,0.0
JRTPWKSIFIIJKS-UHFFFAOYSA-N,523,327,16452932,COc1ccc(C(CNC(=O)COc2ccccc2)N2CCOCC2)cc1,0.22530359693924032,0.0,0.0,130,0.0,0.0
GDOIZIIIUMTIQH-UHFFFAOYSA-N,523,327,16546888,COc1ccc(C(CNC(=O)Cc2ccc(Cl)c(Cl)c2)N2CCCCC2)cc1,0.1348698211049789,0.0,0.0,131,0.0,0.0
VVWJBEYLLMPLAH-UHFFFAOYSA-N,523,327,24979820,COc1ccc(C(CNC(=O)c2cccc(S(=O)(=O)Nc3ccc(C)cc3)c2)N2CCCCC2)cc1,0.17809187368417692,0.0,0.0,132,0.0,0.0
DZEAUOTWXHXSKD-UHFFFAOYSA-N,523,327,24982490,COc1ccc(C(CNC(=O)c2cc3ccccc3cc2O)N2CCOCC2)cc1,0.07572268251722758,0.0,0.0,133,0.0,0.0
ILUUEFPPLTWVIK-UHFFFAOYSA-N,523,327,24983092,COc1ccc(C(CNC(=O)c2ccc(C)o2)N2CCOCC2)cc1,0.07867220680222727,0.0,0.0,134,0.0,0.0
BOYJRZOAUUCRBE-UHFFFAOYSA-N,523,327,25163654,COc1ccc(C(CNC(=O)c2ccc(S(=O)(=O)Nc3cccc(C)c3C)cc2)N2CCOCC2)cc1,0.22131392626337498,0.0,0.0,135,0.0,0.0
JZGFAUSMXWLLQE-UHFFFAOYSA-N,523,327,42601235,CCOc1ccc(S(=O)(=O)Nc2ccc(C(=O)NCC(c3ccc(OC)cc3)N3CCOCC3)cc2)cc1,0.14530527677398572,0.0,0.0,136,0.0,0.0
FZQMBQGIMDEDKK-UHFFFAOYSA-N,523,327,16294986,COc1ccc(C(CNC(=O)c2c(C)nn(Cc3ccc(C)cc3)c2Cl)N2CCOCC2)cc1,0.4590996749584453,-0.1,-0.21781762317529707,137,-0.1,0.0
RZTMTAUKKLGZRZ-UHFFFAOYSA-N,523,327,2999768,COc1ccc(C(CNC(=O)c2ccc(-n3cnnn3)cc2)N2CCOCC2)cc1,0.6839211925167454,-0.2,-0.292431353478059,138,-0.2,0.0
GMCZYCJBCAQVMN-UHFFFAOYSA-N,523,327,4827204,COc1ccc(C(CNC(=O)COc2cccc(C)c2)N2CCCC2)cc1,0.288216164859841,-0.1,-0.3469618022591822,139,-0.1,0.0
WBDJKAQKMQQPLB-UHFFFAOYSA-N,523,327,4880420,COc1ccc(C(CNC(=O)Cc2c(F)cccc2Cl)N2CCCCC2)cc1,0.44227722851238627,-0.2,-0.45220505851659254,140,-0.2,0.0
NJQFZLSGGKCHBJ-UHFFFAOYSA-N,523,327,24980165,COc1ccc(C(CNC(=O)c2cccc(S(=O)(=O)Nc3ccc(C)cc3)c2)N2CCOCC2)cc1,0.5209410361408865,-0.3,-0.5758809139368052,141,-0.3,0.0
FOJGEOKQZCOZRR-UHFFFAOYSA-N,523,327,25161583,COc1ccc(C(CNC(=O)C(C)(C)Oc2ccc(Cl)cc2)N2CCOCC2)cc1,0.4934114290534986,-0.3,-0.6080118585325112,142,-0.3,0.0
RHZUUBXOYXYENX-UHFFFAOYSA-N,523,327,24982066,COc1ccc(C(CNC(=O)c2cccc(S(=O)(=O)Nc3ccccc3Cl)c2)N2CCOCC2)cc1,0.27400688068425766,-0.2,-0.7299086778425213,143,-0.2,0.0
AWLHHAIYYATXRN-UHFFFAOYSA-N,523,327,16803373,COc1ccc(C(CNC(=O)Nc2cccc(C)c2)N2CCN(C)CC2)cc1,0.2703283745017351,-0.2,-0.7398409448088341,144,-0.2,0.0
XCBDKUQLMWHYBE-UHFFFAOYSA-N,523,327,4881471,COc1ccc(C(CNC(=O)COc2ccc(-c3ccccc3)cc2)N2CCOCC2)cc1,0.26939194960865037,-0.2,-0.7424126826749757,145,-0.2,0.0
CNKLTMHYMOLFTA-UHFFFAOYSA-N,523,327,16830340,COc1ccc(C(CNC(=O)Nc2ccc(Cl)cc2)N2CCN(C)CC2)cc1,0.3849218793865903,-0.3,-0.7793789235313893,146,-0.3,0.0
IOUXGMCRVIXNJD-UHFFFAOYSA-N,523,327,42905309,CCOc1ccc(S(=O)(=O)NCCC(=O)NCC(c2ccc(OC)cc2)N2CCOCC2)cc1,0.2545771347938356,-0.2,-0.7856165093615582,147,-0.2,0.0
XNSBJXRQWVZUOP-UHFFFAOYSA-N,523,327,16453090,CCc1ccc(OCC(=O)NCC(c2ccc(Cl)cc2)N2CCCCC2)cc1,0.3682984767623661,-0.3,-0.814556722138078,148,-0.3,0.0
JOBCFZVVUWREQK-UHFFFAOYSA-N,523,327,24982020,CCOc1ccccc1C(=O)NCC(=O)NCC(c1ccc(OC)cc1)N1CCOCC1,0.2275241393267171,-0.2,-0.8790276081994388,149,-0.2,0.0
FXDSJWSKBYHXPA-UHFFFAOYSA-N,523,327,18578230,Cc1ccc(C(CNC(=O)c2ccco2)N2CCN(C)CC2)cc1,0.22215502883240582,-0.2,-0.9002722155386381,150,-0.2,0.0
HLCYFBCUCSYREI-UHFFFAOYSA-N,523,327,25161873,CCCCOc1ccc(C(=O)NCC(=O)NCC(c2ccc(OC)cc2)N2CCOCC2)cc1,0.22193918666311688,-0.2,-0.9011477558651302,151,-0.2,0.0
BAZGLWUBBBAFBE-UHFFFAOYSA-N,523,327,2997636,COc1ccc(C(CNC(=O)c2cccnc2SC)N2CCOCC2)cc1,0.32229527843815126,-0.3,-0.9308234407087979,152,-0.3,0.0
GNHRLTZTZZPKML-UHFFFAOYSA-N,523,327,24979861,COc1ccc(C(CNC(=O)c2cccc(S(=O)(=O)Nc3cccc(C)c3)c2)N2CCOCC2)cc1,0.3064037891245062,-0.3,-0.9791001634059294,153,-0.3,0.0
OQPSNLAJBJZJMY-UHFFFAOYSA-N,523,327,2997566,COc1ccc(C(CNC(=O)c2cccc(N(C)C)c2)N2CCCC2)cc1,0.20354118798983342,-0.2,-0.9826021061151992,154,-0.2,0.0
TUCTYAWPANXDFM-UHFFFAOYSA-N,523,327,18111378,COc1ccc(C(CNC(=O)COc2ccccc2C)N2CCCC2)cc1,0.2018056563963531,-0.2,-0.9910524985840501,155,-0.2,0.0
ILUPUGOVTHSYRF-UHFFFAOYSA-N,523,327,4884850,COc1ccc(Br)c(C(=O)NCC(c2ccc(F)cc2)N2CCOCC2)c1,0.5845800496113956,-0.6,-1.026377825241992,156,-0.6,0.0
HHWJJDRZUKIGQK-UHFFFAOYSA-N,523,327,18161640,COc1ccc(C(CNC(=O)COc2ccccc2C)N2CCOCC2)cc1,0.18048626237230736,-0.2,-1.1081175784306492,157,-0.2,0.0
NYBZETAWEZFWJX-UHFFFAOYSA-N,523,327,16296983,COc1ccc(C(CNC(=O)c2cccc(S(=O)(=O)N3CCCCC3)c2)N2CCCC2)cc1,0.32894557501379834,-0.4,-1.216006629617137,158,-0.4,0.0
MMTFGBHMUAWHAH-UHFFFAOYSA-N,523,327,24982021,COc1ccc(C(CNC(=O)c2cccc(NS(=O)(=O)c3ccc(C)c(F)c3)c2)N2CCOCC2)cc1,0.23989417041103916,-0.3,-1.2505514389364876,159,-0.3,0.0
RTRUUQXFDZKULW-UHFFFAOYSA-N,523,327,24980988,COc1ccc(C(CNC(=O)CCNS(=O)(=O)c2ccc(C)cc2)N2CCOCC2)cc1,0.15368270576938609,-0.2,-1.3013826051456756,160,-0.2,0.0
DWXSWTXNVTTWDK-UHFFFAOYSA-N,523,327,4839744,COc1ccc(C(CNC(=S)NCc2ccccc2)N2CCCC2)cc1,0.22929326761510563,-0.3,-1.3083681135530918,161,-0.3,0.0
LHWLPMYLJVRJDR-UHFFFAOYSA-N,523,327,24979374,CCOc1ccc(C(=O)NCC(=O)NCC(c2ccc(OC)cc2)N2CCOCC2)cc1OCC,0.22588393005729068,-0.3,-1.3281157270635027,162,-0.3,0.0
XZOZBBDBFWCZCC-UHFFFAOYSA-N,523,327,17459956,COc1ccc(C(CNC(=O)c2ccc(-c3ccccc3Cl)o2)N2CCOCC2)cc1,0.3739648848156223,-0.5,-1.337023930058346,163,-0.5,0.0
YVYDHSGVSFRUET-UHFFFAOYSA-N,523,327,25163069,COc1ccc(C(CNC(=O)CNC(=O)c2cccc(Cl)c2)N2CCCC2)cc1,0.28696564406035713,-0.4,-1.3938950821439395,164,-0.4,0.0
OAQIOESKHIUIDC-UHFFFAOYSA-N,523,327,24817890,COc1ccc(C(CNC(=O)c2ccc(NS(=O)(=O)c3cccc([N+](=O)[O-])c3)cc2)N2CCOCC2)cc1,0.20921306380376048,-0.3,-1.4339448720152421,165,-0.3,0.0
XEAFHFQKBOYJBU-UHFFFAOYSA-N,523,327,16339943,COc1ccc(C(CNC(=O)c2nn(-c3ccccc3)c(=O)c3ccccc23)N2CCOCC2)cc1,0.2758041379068837,-0.4,-1.4503045640854273,166,-0.4,0.0
KEGFBNVVYCBHPP-UHFFFAOYSA-N,523,327,24818221,CCOc1ccc(S(=O)(=O)Nc2cccc(C(=O)NCC(c3ccc(OC)cc3)N3CCOCC3)c2)cc1,0.19995800413136472,-0.3,-1.5003150351656418,167,-0.3,0.0
BPOZJBGPSLROCQ-UHFFFAOYSA-N,523,327,25162032,COc1ccc(C(CNC(=O)C2COc3ccccc3O2)N2CCCC2)cc1,0.1929150876727188,-0.3,-1.5550883221168845,168,-0.3,0.0
HGLWGQNTCZOZJW-UHFFFAOYSA-N,523,327,4793514,COc1ccc(C(CNC(=O)CNC(=O)c2ccc(F)cc2)N2CCCC2)cc1,0.183651628826596,-0.3,-1.6335275756430139,169,-0.3,0.0
VHSJQDWULROBTI-UHFFFAOYSA-N,523,327,16014010,COc1ccc(OCC(=O)NCC(c2ccc(OC)cc2)N2CCCCC2)cc1,0.1832787387041075,-0.3,-1.6368510724221643,170,-0.3,0.0
ZRSYBZDIGRAQGX-UHFFFAOYSA-N,523,327,24978975,CCOc1ccc(C(=O)NCC(=O)NCC(c2ccc(OC)cc2)N2CCCC2)cc1,0.5239018910126695,-0.9,-1.7178788919054224,171,-0.9,0.0
ZWFSKJRGOLANQL-UHFFFAOYSA-N,523,327,42910244,COc1ccc(C(CNC(=O)CSc2ccccc2)N2CCOCC2)cc1,0.11145880371241847,-0.2,-1.794384950658828,172,-0.2,0.0
WJMIEHQWRNIPFV-UHFFFAOYSA-N,523,327,16290458,COc1ccc(C(CNC(=O)COc2ccc(F)cc2Cl)N2CCCCC2)cc1,0.2079037487881873,-0.4,-1.9239672316227483,173,-0.4,0.0
LNBYAMKFITZUSX-UHFFFAOYSA-N,523,327,4803625,COc1ccc(C(CNC(=O)C(C)(C)Oc2ccc(Cl)cc2)N2CCCC2)cc1,0.17883765392915388,-0.4,-2.236665440480779,174,-0.4,0.0
XVOSTYRYXZPUMX-UHFFFAOYSA-N,523,327,24980751,COc1ccc(C(CNC(=O)CNS(=O)(=O)c2ccc(NC(C)=O)cc2)N2CCOCC2)cc1,0.20439068973259134,-0.5,-2.4462953799615854,175,-0.5,0.0
DJBJFGLGULOEOI-UHFFFAOYSA-N,523,327,16303937,COc1ccc(C(CNC(=O)c2cc(S(=O)(=O)N3CCCCC3)ccc2C)N2CCCC2)cc1,0.08126563931219256,-0.2,-2.461064746339765,176,-0.2,0.0
DOMUWYCGOCMUDJ-UHFFFAOYSA-N,523,327,18578201,Cc1ccc(C(CNC(=O)Nc2ccccc2)N2CCN(C)CC2)cc1,0.1573528127781816,-0.4,-2.542058149058163,177,-0.4,0.0
AGXYQLQCJWPRHW-UHFFFAOYSA-N,523,327,24982056,COc1ccc(C(CNC(=O)COc2cc(C)ccc2Cl)N2CCCCC2)cc1,0.19067774693778788,-0.5,-2.6222252361893816,178,-0.5,0.0
LVOUJHCBLLPTDN-UHFFFAOYSA-N,523,327,25161868,COc1ccc(C(CNC(=O)CNC(=O)c2cccc(C)c2)N2CCOCC2)cc1,0.18894221534430755,-0.5,-2.646311725989107,179,-0.5,0.0
BMVPAPJWTAWPRB-UHFFFAOYSA-N,523,327,4966995,COc1ccc(C(CNC(=O)c2cc(F)c(F)c(F)c2F)N2CCOCC2)cc1,0.29186654210812607,-0.8,-2.740978785103874,180,-0.8,0.0
BVHMPXWBWMAZPV-UHFFFAOYSA-N,523,327,4883187,COc1ccc(C(CNC(=O)c2ccccc2C)N2CCCC2)cc1,0.17571428334350056,-0.5,-2.8455284936772007,181,-0.5,0.0
SDOFLRLQKIQFRM-UHFFFAOYSA-N,523,327,16438220,COc1ccc(C(CNC(=O)COc2ccccc2OC)N2CCCCC2)cc1,0.3147644197724525,-1.0,-3.176979153879316,182,-1.0,0.0
GLVCIOWWAIXASX-UHFFFAOYSA-N,523,327,4884339,COc1ccc(C(CNC(=O)COc2ccccc2)N2CCCCC2)cc1,0.25023977151666293,-0.8,-3.196933865273809,183,-0.8,0.0
BZVJZFXUSUWMAO-UHFFFAOYSA-N,523,327,25163738,COc1ccc(C(CNC(=O)c2cc(S(=O)(=O)Nc3cccc(C)c3)ccc2C)N2CCCC2)cc1,0.3396867274154773,-1.1,-3.238277834313406,184,-1.1,0.0
CTBHDHVMLKZJBY-UHFFFAOYSA-N,523,327,16290008,COc1ccc(C(CNC(=O)COc2ccc(F)cc2Cl)N2CCOCC2)cc1,0.2721592284192693,-0.9,-3.306887681991527,185,-0.9,0.0
WUBNLDRYVATLPT-UHFFFAOYSA-N,523,327,2998108,COc1ccc(C(CNC(=O)c2ccc3c(c2)C(=O)N(CCC(C)C)C3=O)N2CCOCC2)cc1,0.30120012575712163,-1.0,-3.3200517346608573,186,-1.0,0.0
MZTKXSQTKTYBDI-UHFFFAOYSA-N,523,327,24981088,COc1ccccc1NS(=O)(=O)c1cccc(C(=O)NCC(c2ccc(F)cc2)N2CCOCC2)c1,0.20550096092632975,-0.7,-3.406310106019133,187,-0.7,0.0
AMQMOQQOQDFLQS-UHFFFAOYSA-N,523,327,24982844,COc1ccc(C(CNC(=O)c2ccc(S(=O)(=O)Nc3ccccc3C)cc2)N2CCOCC2)cc1,0.17033677367546218,-0.7,-4.109506038512213,188,-0.7,0.0
FGTHHNJITRHTHG-UHFFFAOYSA-N,523,327,4780236,COc1ccc(C(CNC(=O)c2ccc(OCc3c(C)noc3C)cc2)N2CCCC2)cc1,0.2907310733932065,-1.2,-4.127525778357479,189,-1.2,0.0
PTYZKAHRIUWXDY-UHFFFAOYSA-N,523,327,2999939,COc1ccc(C(CNC(=O)c2ccc(OCC3CCCO3)cc2)N2CCOCC2)cc1,0.1629209670943277,-0.7,-4.2965617776790825,190,-0.7,0.0
YGZWFXDMQJMXDQ-UHFFFAOYSA-N,523,327,24981718,COc1ccc(C(CNC(=O)c2cccc(S(=O)(=O)Nc3ccccc3OC)c2)N2CCOCC2)cc1,0.18549928109158434,-0.8,-4.3126851774968635,191,-0.8,0.0
JIJVGEOCCBFFHZ-UHFFFAOYSA-N,523,327,16300767,COc1ccc(C(CNC(=O)CNC(=O)c2cccc(F)c2)N2CCOCC2)cc1,0.6529259900030676,-2.9,-4.441544745349124,192,-2.9,0.0
UULOKGJUQFJROM-UHFFFAOYSA-N,523,327,24817860,COc1ccc(NS(=O)(=O)c2cccc(C(=O)NCC(c3ccc(OC)cc3)N3CCOCC3)c2)cc1,0.1816553277821352,-0.9,-4.954437675945281,193,-0.9,0.0
JBZXAMJPARIXKK-UHFFFAOYSA-N,523,327,25162675,CCc1cc(C(=O)NCC(c2ccc(OC)cc2)N2CCOCC2)sc1C,0.5324699646561776,-2.9,-5.446316585899011,194,-2.9,0.0
HDFUDZLQHHRVQS-UHFFFAOYSA-N,523,327,24981482,COc1ccc(C(CNC(=O)c2ccc(-c3cccc(C(F)(F)F)c3)o2)N2CCOCC2)cc1,0.5035357202291627,-3.0,-5.957869282113052,195,-3.0,0.0
RCJCTDFJMKIKQX-UHFFFAOYSA-N,523,327,16250029,COc1ccc(C(CNC(=O)CCNC(=O)c2ccccc2Cl)N2CCCC2)cc1,0.4628256447702737,-3.0,-6.481922585532329,196,-3.0,0.0
ILMKQIDYFIVYTH-UHFFFAOYSA-N,523,327,16803372,COc1ccc(C(CNC(=O)Nc2ccccc2)N2CCN(C)CC2)cc1,0.559208864216897,-5.3,-9.477675228596377,197,-5.3,0.0
XRLGYKBOAJGOQA-UHFFFAOYSA-N,662,277,16310331,O=C(CN1CCN(S(=O)(=O)c2ccccc2)CC1)Nc1ccccc1C(=O)NC1CC1,0.23276093072380968,4.4,18.903516094034565,1,4.4,1.0
GTSVIUYVUAKGNG-UHFFFAOYSA-N,662,277,7729548,O=C(COc1ccccc1F)Nc1ccccc1C(=O)NC1CC1,0.25154972270675396,4.6,18.28664309585618,2,4.6,1.0
AZLICFXEMDMLFS-UHFFFAOYSA-N,662,277,8284116,O=C(COc1ccccc1Cl)Nc1ccccc1C(=O)NC1CC1,0.22312536286386564,4.0,17.927141713784014,3,4.0,1.0
BDFKQKIDTXEWAM-UHFFFAOYSA-N,662,277,16282406,CN(C)S(=O)(=O)c1cc(C(=O)Nc2ccccc2C(=O)NC2CC2)ccc1Cl,0.19076676215014018,3.4,17.82281127843476,4,3.4,1.0
OGKFZIGIEJBLAM-UHFFFAOYSA-N,662,277,8894706,COC(=O)c1ccc(OCC(=O)Nc2ccccc2C(=O)NC2CC2)cc1,0.36153352430028035,5.6,15.489573230693773,5,5.6,1.0
GCOZTVQQKPUUQI-UHFFFAOYSA-N,662,277,16318529,CC(=O)c1ccc(N2CCN(CC(=O)Nc3ccccc3C(=O)NC3CC3)CC2)c(F)c1,0.22804372929635872,3.5,15.34793353362287,6,3.5,1.0
SMCMSSBWKXAOTN-UHFFFAOYSA-N,662,277,16292724,N#Cc1ccccc1S(=O)(=O)N1CCN(CC(=O)Nc2ccccc2C(=O)NC2CC2)CC1,0.3328279857254903,5.1,15.32323067389644,7,5.1,1.0
WNYKCICRPFISSM-UHFFFAOYSA-N,662,277,16293439,Cc1ccc(S(=O)(=O)N2CCN(CC(=O)Nc3ccccc3C(=O)NC3CC3)CC2)cc1,0.28139941429691895,4.2,14.925404199911961,8,4.2,1.0
YHDFSVITJASTDX-UHFFFAOYSA-N,662,277,8700193,CCOc1ccccc1OCC(=O)Nc1ccccc1C(=O)NC1CC1,0.2308338171518209,3.3,14.295998916959244,9,3.3,1.0
BODPIWCVCKAYRX-UHFFFAOYSA-N,662,277,7944498,Cc1ccccc1OCC(=O)Nc1ccccc1C(=O)NC1CC1,0.3585422714397761,5.1,14.22426421163743,10,5.1,1.0
NYJWFZVYFOFWIX-UHFFFAOYSA-N,662,277,16314507,N#Cc1ccc(S(=O)(=O)N2CCN(CC(=O)Nc3ccccc3C(=O)NC3CC3)CC2)cc1,0.26319241786554637,3.5,13.298255429941749,11,3.5,1.0
OSEPFUROFIQBCI-UHFFFAOYSA-N,662,277,16284830,O=C(COC(=O)c1ccc(S(=O)(=O)C(F)F)cc1)Nc1ccccc1C(=O)NC1CC1,0.2745604136550265,3.1,11.290775529989617,12,3.1,1.0
KTZSXCBSGCCAAT-UHFFFAOYSA-N,662,277,16293950,O=C(CN1CCN(S(=O)(=O)c2ccc(F)c(F)c2)CC1)Nc1ccccc1C(=O)NC1CC1,0.427046645009524,4.4,10.303324124936918,13,4.4,1.0
LBJXXQKWLZXPDN-UHFFFAOYSA-N,662,277,8703501,CCOc1ccccc1N1CCN(CC(=O)Nc2ccccc2C(=O)NC2CC2)CC1,0.4099708428683475,4.1,10.000711200129464,14,4.1,1.0
OHFLEAYTWXXFOY-UHFFFAOYSA-N,662,277,16318002,CC(=O)c1ccc(S(=O)(=O)N2CCN(CC(=O)Nc3ccccc3C(=O)NC3CC3)CC2)cc1,0.4185422714397761,3.7,8.840206240750982,15,3.7,1.0
LDGRXISLGJWHRU-FOCLMDBBSA-N,662,277,1792320,O=C(/C=C/c1ccccc1)NC(=S)Nc1ccccc1C(=O)NC1CCCCC1,0.06671137000112047,1.3,19.486933036724707,16,1.3,0.0
FSSJUIKVKKSTSY-UHFFFAOYSA-N,662,277,9198955,CSc1ccc(CN(C)CC(=O)Nc2ccccc2C(=O)NC2CC2)cc1,0.17741107714957993,2.8,15.782554533724218,17,2.8,0.0
FNOQXFWGBIEDIK-UHFFFAOYSA-N,662,277,2681103,COc1cc(OC)cc(C(=O)Nc2ccccc2C(=O)NC2CC2)c1,0.19747813215126062,2.8,14.17878511153482,18,2.8,0.0
XBMVJSLYLRFZEL-UHFFFAOYSA-N,662,277,24817925,Cc1ccc(Cl)c(OCC(=O)Nc2ccccc2C(=O)NC2CC2)c1,0.1749757023902896,2.4,13.716190117909706,19,2.4,0.0
ZLBZDWQCKXIERS-UHFFFAOYSA-N,662,277,16320942,COc1ccc(F)cc1CN1CCN(CC(=O)Nc2ccccc2C(=O)NC2CC2)CC1,0.16711370001120465,2.2,13.164689668486153,20,2.2,0.0
MLQAYAZQQAEZKQ-UHFFFAOYSA-N,662,277,25162105,Cc1ccc(NC(=O)CSCC(=O)Nc2ccccc2C(=O)NC2CC2)cc1,0.12711370001120464,1.5,11.800458958143615,21,1.5,0.0
SMERGJMULGYNNU-UHFFFAOYSA-N,662,277,8700187,Cc1ccc(OCC(=O)Nc2ccccc2C(=O)NC2CC2)cc1C,0.12711370001120467,1.5,11.800458958143613,22,1.5,0.0
LMSLACGPZJFUKN-UHFFFAOYSA-N,662,277,9204530,CN(CC(=O)Nc1ccccc1C(=O)NC1CC1)Cc1ccco1,0.13212503889573618,1.5,11.35288218294259,23,1.5,0.0
MURNESJGTCOHEY-UHFFFAOYSA-N,662,277,8725692,Cc1ccccc1N1CCN(CC(=O)Nc2ccccc2C(=O)NC2CC2)CC1,0.20711370001120466,2.3,11.105011401348978,24,2.3,0.0
WBROZFXZJAJNET-UHFFFAOYSA-N,662,277,2563261,Cc1cccc(C(=O)OCC(=O)Nc2ccccc2C(=O)NC2CC2)c1,0.24354065159912872,2.6,10.67583577085782,25,2.6,0.0
JUGGDMSBCQQIOR-UHFFFAOYSA-N,662,277,16292942,COc1ccc(OC)c(CN2CCN(CC(=O)Nc3ccccc3C(=O)NC3CC3)CC2)c1,0.218341106434734,2.3,10.533976114513784,26,2.3,0.0
DCQDNPMHDPNXLV-UHFFFAOYSA-N,662,277,7729581,CCC(=O)c1ccc(OCC(=O)Nc2ccccc2C(=O)NC2CC2)cc1,0.21561807358095256,2.2,10.203226304097475,27,2.2,0.0
RMIHATSFGODABR-UHFFFAOYSA-N,662,277,3220817,Cc1ccccc1C(=O)NC1CCN(CC(=O)Nc2ccc(N(C)C)cc2)CC1,0.11869581953090581,1.2,10.109875855295359,28,1.2,0.0
JWXZCGUKNROSRN-UHFFFAOYSA-N,662,277,7729535,COc1ccc(OCC(=O)Nc2ccccc2C(=O)NC2CC2)cc1,0.1721250388957362,1.6,9.29556797932921,29,1.6,0.0
PWIYNYQZCMUDNH-UHFFFAOYSA-N,662,277,974692,CCC(=O)Nc1ccccc1C(=O)NC1CCCCC1,0.11304858881830081,1.0,8.845753940434111,30,1.0,0.0
DSRZLJVCRNYSOD-UHFFFAOYSA-N,662,277,16293447,COc1ccc(CN(C)CC(=O)Nc2ccccc2C(=O)NC2CC2)cc1F,0.1718979564403363,1.5,8.7261072269968,31,1.5,0.0
MIRSJNACEXZPPU-UHFFFAOYSA-N,662,277,18083174,Cc1ccc(OCC(=O)Nc2ccccc2C(=O)NC2CC2)cc1,0.08147942802377854,0.7,8.591125600387322,32,0.7,0.0
JGXZOXWPSDFNLC-UHFFFAOYSA-N,662,277,3218488,Cc1ccccc1C(=O)NC1CCN(C(=O)N(c2ccccc2)c2ccccc2)CC1,0.1831988972281358,1.4,7.641967398180316,33,1.4,0.0
SMNJSYADKHEIJA-UHFFFAOYSA-N,662,277,9171785,N#Cc1ccc(CN2CCN(CC(=O)Nc3ccccc3C(=O)NC3CC3)CC2)cc1,0.18539423080684742,1.3,7.012084434031835,34,1.3,0.0
YTADWJLELDBCNB-UHFFFAOYSA-N,662,277,26906057,CCOc1ccc(OCCC(=O)Nc2ccccc2C(=O)NC2CC2)cc1,0.12412244715070041,0.8,6.445248368562203,35,0.8,0.0
OQYYEHSNRXQLDB-UHFFFAOYSA-N,662,277,16293348,CCOc1ccc(CN(C)CC(=O)Nc2ccccc2C(=O)NC2CC2)cc1,0.321399414296919,2.0,6.222786697900876,36,2.0,0.0
TWEHFHRULGFEPM-UHFFFAOYSA-N,662,277,644562,CCOc1ccccc1NC(=O)N1CCC(NC(=O)c2ccccc2C)CC1,0.22281826668160626,1.1,4.936758625682306,37,1.1,0.0
FRARZIRHGPETSG-UHFFFAOYSA-N,662,277,24981763,Cc1cccc(NC(=O)CSCC(=O)Nc2ccccc2C(=O)NC2CC2)c1,0.10283122540678512,0.5,4.862336299330033,38,0.5,0.0
HOQIRMXYPGFRRM-UHFFFAOYSA-N,662,277,3220936,Cc1ccccc1C(=O)NC1CCN(CC(=O)N2CCCCC2C)CC1,0.16854551112107077,0.8,4.746492473628316,39,0.8,0.0
