inchi_key,gcm_cluster,cluster_size,cid,smiles,rscore_mean_all,rscore_mean_enriched,cpd_profile_score,cpd_profile_score_rank,rscore_x_dir_max_enriched,rscore_active,cluster_size,max_cpds_tested,num_assays,num_assays_enriched,fract_assays_enriched,num_assays_enriched_up,num_assays_enriched_down,gcm_conclusion
QWTRTQFRLJWWRI-LFIBNONCSA-N,22508,4,6369153,N#C/C(=N\Nc1ccc(F)cc1)C(=O)C1CC1,0.4252955732771032,4.7,11.05113783288239,1,4.7,1.0,4,3,102,1,0.0098039215686274,0,1,yes
DYRANOVEYJCRQD-SNAWJCMRSA-N,22626,4,2083967,Cc1ccsc1/C=C/C1=Cc2c(sc(NC(=O)CSc3n[nH]c(N)n3)c2C#N)C(C)(C)C1,0.4955392371032705,10.5,21.18903855399809,1,10.5,1.0,4,3,122,1,0.0081967213114754,1,0,yes
NDGCLWYOPOSSIT-UHFFFAOYSA-N,22632,4,241812,O=C1C=CC(=O)N1c1ccc2c(c1)Cc1cc(F)ccc1-2,0.4747103027511205,3.6,7.583572505455808,1,3.6,1.0,4,2,68,1,0.0147058823529411,1,0,yes
BJVGUPWGSMOYHH-UHFFFAOYSA-N,22635,4,6492105,CCCC(=O)Nc1ccc(NCc2ccc(C)s2)cc1,0.287100576101401,5.5,19.15704968163302,1,5.5,1.0,4,4,42,1,0.0238095238095238,1,0,yes
PFBLAESCUOSMCU-RGVLZGJSSA-N,22719,4,135520058,Cc1nc(N/N=C/c2ccc(O)cc2)c2cnn(-c3ccccc3)c2n1,0.6870913977185039,5.8,8.44138060709096,1,5.8,1.0,4,3,83,1,0.0120481927710843,1,0,yes
GMWCTPHCZJEFPV-UHFFFAOYSA-N,22773,4,8070709,COc1ccc2c(c1)C(=O)C(=O)N2CCS(=O)(=O)c1ccccc1,0.469677778145626,6.3,13.413451291805956,1,6.3,1.0,4,4,105,1,0.0095238095238095,1,0,yes
GHJYOSHDVYPOKA-IZZDOVSWSA-N,22780,4,5846743,CN(C)/C=C1\C(=O)N(c2ccc(Cl)c(Cl)c2)CS1(=O)=O,0.3930468659001573,5.6207479183006805,14.30045220034518,1,5.6207479183006805,1.0,4,4,114,1,0.0087719298245614,0,1,yes
BDYNYXINAYHYHG-UHFFFAOYSA-N,22801,4,2444076,COc1cccc(CN(C)C(=S)Nc2cccc(C)c2)c1,0.2679910337785943,3.9,14.552725682688532,1,3.9,1.0,4,4,120,1,0.0083333333333333,0,1,yes
SSOMQPHPMCKQCK-UHFFFAOYSA-N,22914,4,970736,CNC(=S)Nc1cc(C)ccc1OC(F)F,0.3160564176864673,4.871314862527257,15.412801607337313,1,4.871314862527257,1.0,4,3,104,1,0.0096153846153846,1,0,yes
PTRQSLKDEWAXJO-UHFFFAOYSA-N,22967,4,1489332,COc1ccc(N(Cc2c(C(F)(F)F)nn(C)c2Cl)S(=O)(=O)c2ccc(C)cc2)cc1,0.6319077960684212,5.9,9.33680520593097,1,5.9,1.0,4,3,125,2,0.016,1,1,yes
XEHROMRMTDRCQQ-UHFFFAOYSA-N,22988,4,8070745,CS(=O)(=O)N1CCc2nc(-c3ccccc3)sc2C1,1.2365100534304738,14.3141713652724,11.576267678180471,1,14.3141713652724,1.0,4,4,93,1,0.010752688172043,0,1,yes
NQZKLELTGRLSFL-UHFFFAOYSA-N,22991,4,6404508,Clc1ccc(CSc2cc3c(nn2)-c2ccccc2CC3)cc1,0.6358392782469825,4.6,7.234532620699781,1,4.6,1.0,4,4,117,1,0.0085470085470085,1,0,yes
LJNVAMCVDXOACC-UHFFFAOYSA-N,22992,4,4649296,CCn1nc(C)c(NC(=O)CC23CC4CC(CC(C4)C2)C3)c1C,0.2672738542665995,5.4,20.20399643959796,1,5.4,1.0,4,4,111,1,0.009009009009009,1,0,yes
RUCQMBXXOONDJN-UHFFFAOYSA-N,23013,4,851795,COc1ccc(C(=O)Cc2nnc(C)s2)cc1,0.5351471286228706,7.226675894958018,13.504091694474564,1,7.226675894958018,1.0,4,3,114,1,0.0087719298245614,1,0,yes
VFDTUCHCTDOMBB-UHFFFAOYSA-M,23027,4,15945205,C[n+]1ccccc1N1CCN(c2ccccc2Cl)CC1.[I-],0.3449046883689085,5.55,16.09140202253135,1,5.6,1.0,4,2,122,2,0.0163934426229508,2,0,yes
JFZRPDQZNVTNAN-KBPBESRZSA-N,23030,4,51359591,CCOC(=O)[C@@H]1CSCCS(=O)(=O)N1C(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,0.3796414357815907,4.1,10.799664139819413,1,4.1,1.0,4,4,23,1,0.0434782608695652,0,1,yes
CECRRJPNIQVAGG-SQFISAMPSA-N,23064,4,16442194,CCc1cc2c3c(c1)C(C)CC(C)(C)N3C(=O)/C2=C1\SC(=O)NC1=O,0.3550549218613794,3.1,8.731043591082233,1,3.1,1.0,4,4,103,1,0.0097087378640776,1,0,yes
JMTXIYYFDHUZED-UHFFFAOYSA-N,23096,4,6471496,COc1cccc(C(=O)c2cc3cc(Cl)ccc3[nH]2)c1,0.6565395993614693,5.845577835032708,8.903618061603506,1,5.845577835032708,1.0,4,3,103,1,0.0097087378640776,0,1,yes
JLQGBUFOZGGYCP-TZNKQQQTSA-N,23105,4,135447385,CCOc1ccc(/N=C(C(/C(=O)C(=O)N2CCOCC2)=C(/O)c2ccccc2)\c2ccccc2)cc1,0.7277344707161554,3.574795676039233,4.912225296297036,1,3.574795676039233,1.0,4,2,115,1,0.008695652173913,1,0,yes
CTNFTPUIYFUXBE-UHFFFAOYSA-N,23135,4,17950432,COc1cc(CCc2ccccc2)c(C(=O)O)c(O)c1CC=C(C)C,0.8802567154691917,7.4,8.406638506649365,1,7.4,1.0,4,2,63,1,0.0158730158730158,1,0,yes
HNMQLFHSLFPGFW-UHFFFAOYSA-N,23215,4,11948868,CN(C)CCCOc1ccc(NC2c3ccccc3CSc3ccccc32)cc1.O=C(O)C(=O)O,0.5699191789628151,5.3,9.299564211271797,1,8.0,1.0,4,4,120,2,0.0166666666666666,2,0,yes
AGBUDEYYSOKEAP-UHFFFAOYSA-N,23246,4,16191459,NC(=O)C1CCCN(CCCNCc2cn[nH]c2-c2ccc(-c3ccccc3)cc2)C1,0.3096363488800389,5.9,19.0546104207094,1,5.9,1.0,4,4,119,1,0.0084033613445378,1,0,yes
DMSMPAJRVJJAGA-UHFFFAOYSA-N,23247,4,17520,O=c1[nH]sc2ccccc12,0.7922767664094479,6.5,8.20420372726266,1,6.5,1.0,4,2,104,1,0.0096153846153846,1,0,yes
QOQLPPVRTBCSGN-OTYYAQKOSA-N,23263,4,1765923,COc1cc(OC)c(OC)cc1/C=C1\CCC/C(=C\c2cc(OC)c(OC)cc2OC)C1=O,0.9408404820359896,4.071027420826351,4.327011325040565,1,5.058673126470612,1.0,4,3,64,2,0.03125,1,1,yes
UYSSOMCJJKEFHH-UHFFFAOYSA-N,23286,4,801863,Cc1ccc(NC(=O)c2csc(-c3ccccc3)c2C)cc1,0.9652039506828288,8.3,8.599218842948382,1,8.3,1.0,4,2,86,1,0.0116279069767441,1,0,yes
FBNSKSMSWIVYPW-UHFFFAOYSA-N,23338,4,4522912,Fc1ccc(Cn2c(SCc3ccc(F)c(C(F)(F)F)c3)nnc2C(F)(F)F)cc1,0.3385936513500302,3.5,10.336874262245932,1,3.5,1.0,4,4,106,1,0.0094339622641509,1,0,yes
PCYUPALWQWEQGM-UHFFFAOYSA-N,23345,4,2353203,Cc1c(C(=O)Nc2cccc(Cl)c2)c2ccccn2c1CCc1ccncc1,0.7683445409379616,5.424021741160157,7.05936133097106,1,5.45212548075166,1.0,4,3,102,2,0.0196078431372549,1,1,yes
OXCANWVRLOKZDW-UHFFFAOYSA-N,23448,4,3724708,O=C(Nc1cccc(F)c1)N(Cc1ccc(Cl)cc1)CC(O)C(F)(F)F,0.5546384154225107,10.0,18.029764477064276,1,10.0,1.0,4,4,122,1,0.0081967213114754,1,0,yes
MOEKPNVATAZQGY-UHFFFAOYSA-N,23483,4,1219922,c1ccc(-n2nnnc2Sc2ncnc3sc4c(c23)CCCC4)cc1,0.5260849569905508,5.522384829730418,10.497135028001964,1,6.070407751764735,1.0,4,3,119,2,0.0168067226890756,1,1,yes
QAEAFNVULNJJSX-UHFFFAOYSA-N,23542,4,3756266,Nc1nc(-c2ccccc2)c(/N=N/c2cccc3ccccc23)s1,0.7754303065401459,6.477686867555571,8.35366739334453,1,8.9,1.0,4,4,117,5,0.0427350427350427,4,1,yes
TUTKDGOJBIHQJD-UHFFFAOYSA-N,23568,4,44202707,N#Cc1ccc(C23OCCN2CCn2nc4ccccc4c23)cc1,0.3694163967846655,3.4,9.203706250163757,1,3.4,1.0,4,4,75,1,0.0133333333333333,1,0,yes
XJMZRHHWZAOCMJ-UHFFFAOYSA-N,23571,4,2769230,COc1ccc(Sc2ccc(NC(=O)c3cccc(Cl)c3)cc2C#N)cc1,0.2564503016234568,4.4,17.15732043263678,1,4.4,1.0,4,4,41,1,0.024390243902439,1,0,yes
PXPKASSSZWCUJE-UHFFFAOYSA-N,23578,4,2998624,c1ccc2sc(C3CCCNC3)nc2c1,0.6121299006291111,5.8,9.475113034078388,1,5.8,1.0,4,3,93,1,0.010752688172043,1,0,yes
AHASJIZTACJIMC-UHFFFAOYSA-N,23583,4,3342467,CN(C1=C(NC(=O)c2ccccc2)C(=O)c2ccccc2C1=O)C1CCS(=O)(=O)C1,0.9995510731423894,9.850971370961751,9.855395722794094,1,9.924634895742344,1.0,4,4,118,3,0.0254237288135593,2,1,yes
QAONLHFZGILYFO-UHFFFAOYSA-M,23596,4,46930970,Cc1c(P(=S)(c2ccccc2)c2ccccc2)[n+]2ccccc2n1CCc1ccccc1.[Br-],1.0042142862914052,5.547505445403067,5.524224780639377,1,6.595010890806132,1.0,4,4,46,2,0.0434782608695652,2,0,yes
VZGLGTUOFFDSFE-UHFFFAOYSA-N,23603,4,9567379,CCCCN(CCCC)/C(N)=N/c1nc(C)cc(C)n1,0.4257094903743202,4.5,10.570588868111008,1,4.5,1.0,4,4,102,1,0.0098039215686274,1,0,yes
BPWPYVRCQVYHKF-UHFFFAOYSA-N,23672,4,3809123,CC(C)[N+]1=C2C=CC=CC=C2SC12C([N+](=O)[O-])=CC(=[N+]([O-])[O-])C=C2[N+](=O)[O-],0.3888033147509285,4.9,12.602773212309136,1,4.9,1.0,4,4,107,1,0.0093457943925233,0,1,yes
TUEJFGFQYKDAPM-UHFFFAOYSA-N,23682,4,5702144,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1.Cl,0.2810096884329465,6.8,24.19845393203441,1,6.8,1.0,4,3,132,1,0.0075757575757575,1,0,yes
NSWYABDOFOPLSA-YFHOEESVSA-N,23700,4,2199938,Cc1cc(Br)c2c(c1)/C(=C/C(=O)c1cccs1)C(=O)N2,0.6455352581111793,3.977174235999081,6.161048813408268,1,7.194557335424872,1.0,4,4,114,4,0.0350877192982456,4,0,yes
PMLYFFZEBOJYQG-UHFFFAOYSA-N,23707,4,6411191,Fc1ccc(-c2ccc(Nc3cccc(F)c3)nn2)cc1,0.7950089883078968,3.9,4.905604914355484,1,3.9,1.0,4,2,123,1,0.008130081300813,0,1,yes
ZSBBUQBGGQYDKM-UHFFFAOYSA-N,23780,4,2106472,Nc1c(-c2ccc3c(c2)OCCO3)oc2ccccc2c1=O,0.6875357585231606,5.010495287170893,7.287614098695795,1,5.203206644369773,1.0,4,3,99,2,0.0202020202020202,1,1,yes
BFRHBTLZVUBPJK-ZYITZIQLSA-N,23812,4,11839287,COCCN1C(=O)/C(=C/c2cc(OC)c(N3CCCC3)cc2OC)S/C1=N/c1ccccc1,0.6924588571119907,5.8,8.375948896357276,1,6.8,1.0,4,4,65,2,0.0307692307692307,2,0,yes
URIHEVKCBIAART-UHFFFAOYSA-M,23816,4,16682554,CCOc1ccc(-c2cc(C)[n+](CCN3CCOCC3)c(-c3ccc(OCC)cc3)c2)cc1.[O-][Cl+3]([O-])([O-])[O-],0.6262848839331051,3.9025589641556286,6.231283979979421,1,7.269500641002214,1.0,4,4,91,5,0.0549450549450549,5,0,yes
BMRBUNMDWPELOJ-UHFFFAOYSA-M,23836,4,16192703,Cc1ccc(C#CC[N+](C)(C)CC#Cc2ccccc2)cc1.[Br-],0.5898587040394626,8.4,14.240698564715975,1,8.4,1.0,4,4,120,1,0.0083333333333333,1,0,yes
NDAJMSCDVKHDRU-UHFFFAOYSA-N,23847,4,736368,COc1ccc(C(=O)c2cnc3ccccc3c2-c2ccccc2)cc1,0.6066765498757599,5.652652850901975,9.31740785441529,1,6.205305701803951,1.0,4,3,125,2,0.016,2,0,yes
BTFYMPJMYCNLRM-UHFFFAOYSA-N,23855,4,3005742,S=C(NCc1ccccn1)NN=Cc1ccccn1,1.1195790734606774,6.415961769271732,5.730691043947132,1,6.744897501960817,1.0,4,4,60,4,0.0666666666666666,3,1,yes
IPFZLLBRHCQCOV-UHFFFAOYSA-N,23895,4,46944104,CN(C)c1cccc(-c2cc(Nc3ccc(C(C)(C)C)cc3)ncn2)c1,0.7883949427715943,4.1,5.20043924379638,1,4.1,1.0,4,4,49,1,0.0204081632653061,1,0,yes
MTKUUQZKSBGVJV-UHFFFAOYSA-N,23931,4,2740017,Cc1nc(-c2ccc(-c3ccon3)s2)no1,0.4690424187206172,3.8149711267704314,8.133531157323318,1,4.336005536974811,1.0,4,3,113,3,0.0265486725663716,1,2,yes
LTTXFSBKIKORKG-UHFFFAOYSA-M,23940,4,12005558,COc1ccc(Cn2c(-c3ccc(Cl)cc3)c[n+]3ccccc23)cc1.[Br-],0.7571345032794373,6.638520312908504,8.767953757429558,1,8.8,1.0,4,3,128,3,0.0234375,3,0,yes
OOEYAIQTMIWBEP-UHFFFAOYSA-N,23994,4,2224815,CN(C)c1nc(N)nc(CSc2n[nH]c(-c3ccccc3)n2)n1,0.3285172919619161,3.8626912036519694,11.757953989526245,1,4.1,1.0,4,4,126,2,0.0158730158730158,1,1,yes
IKZXFCBZVZZTIH-UHFFFAOYSA-M,24007,4,16192619,CC1=CC(C)(C)[N+](C)(C)c2ccc(C)cc21.[I-],0.2548012126825401,3.7,14.521123981501118,1,3.7,1.0,4,4,113,1,0.0088495575221238,1,0,yes
SDHTXBWLVGWJFT-UHFFFAOYSA-N,24058,4,3576890,C=C1C(=O)C23C(O)C1CCC2C12COC3(O)C(O)C1C(C)(C)CCC2O,1.34103320058729,5.2,3.877607204447079,1,6.8,1.0,4,2,40,2,0.05,2,0,yes
BWIYHUABQQFPHY-UHFFFAOYSA-N,24077,4,1079139,c1cncc(-c2nc3c(ccc4ccccc43)[nH]2)c1,0.4717663157861252,3.9735826394335607,8.42277735071484,1,4.2,1.0,4,4,87,2,0.0229885057471264,1,1,yes
PSGMPFOQLYVYRX-UHFFFAOYSA-N,24080,4,15945547,Cc1cccc(C)c1/C(=N/CCCN(C)C)c1ccccc1.Cl,0.4388340302903151,6.133333333333333,13.976430518106728,1,7.5,1.0,4,4,95,3,0.031578947368421,3,0,yes
YXRWEYKFWTUOIK-UHFFFAOYSA-N,24096,4,135512328,O=C1/C(=N\c2cccc(OC(=O)c3ccccc3[N+](=O)[O-])c2)C(n2nnc3ccccc32)=C(O)c2ccccc21,0.8725210234273542,7.593865093590125,8.703360594980996,1,12.1,1.0,4,4,123,4,0.032520325203252,4,0,yes
JXEQNKIGNUUZKM-VULFUBBASA-N,24099,4,9619313,CCOC(=O)c1c2ccc(OCC(=O)N/N=C/c3ccc(Cl)cc3)cc2n2ccccc12,0.6,5.5,9.166666666666668,1,5.5,1.0,4,4,21,1,0.0476190476190476,1,0,yes
WUKWGUZTPMOXOW-UHFFFAOYSA-N,24117,4,122909,CCC(C)(C)c1ccc2c(c1)C(=O)c1ccccc1C2=O,0.8540169822624836,7.595691223878024,8.894075154987346,1,11.391382447756047,1.0,4,3,122,2,0.0163934426229508,1,1,yes
DAKQEOWIWKAJMO-UHFFFAOYSA-N,24150,4,11958560,O=C(NCC1CC1)c1ccc(Nc2nc3ccc(Br)cc3[nH]2)cc1,0.3472791703210813,8.3,23.90008013531629,1,8.3,1.0,4,4,128,1,0.0078125,1,0,yes
OOAILIORQKTLIT-UHFFFAOYSA-N,24168,4,5064355,N#CC1(Cc2ccc(Cl)cc2)c2ccccc2C=CN1C(=O)c1ccccc1,0.2851617896963677,4.9,17.183227827323513,1,4.9,1.0,4,4,115,1,0.008695652173913,1,0,yes
YXYBNAMSWOQJQG-OPEKNORGSA-N,24176,4,9631836,COc1ccc(/C=N/Nc2nc(-c3ccc(Cl)cc3)cc(C(F)(F)F)n2)c(OC)c1,0.3682563577654492,4.637117032598061,12.592089545271463,1,4.665220772189564,1.0,4,4,121,2,0.0165289256198347,1,1,yes
RIJOXKXVUUICRN-UHFFFAOYSA-N,24184,4,972687,CN(c1ccc(O)cc1)c1nc(-c2cccnc2)cs1,0.5304658432177477,5.251384483669494,9.899571387697971,1,5.395918001568654,1.0,4,4,80,2,0.025,1,1,yes
YGRBMKXOAUNPHR-UHFFFAOYSA-N,24200,4,2982873,Cc1cc2c3c(c1)C1(SCC(=O)N1c1ccc(F)cc1)C(=O)N3C(C)(C)CC2C,0.6497955749797423,11.0,16.928400905689347,1,11.0,1.0,4,4,116,1,0.0086206896551724,1,0,yes
BHVPYBLJJDGNHJ-UHFFFAOYSA-N,24210,4,15945501,COc1ccc2c(c1)C(SCC(=O)NCCc1ccc(Cl)cc1)CC(C)(C)O2,0.4313197058280943,4.4,10.201249654365787,1,4.4,1.0,4,4,127,1,0.0078740157480314,0,1,yes
VTFVOXWDODQKRD-UHFFFAOYSA-N,24222,4,49795255,CNc1ccc(-c2cccc(CO)c2)cn1,0.4439514227909207,4.1,9.235244645067617,1,4.1,1.0,4,4,49,1,0.0204081632653061,1,0,yes
HAMRVMJHJGEOEC-UHFFFAOYSA-N,24247,4,914846,c1ccc2c(c1)c1ccccc1n1c(-c3ccc4c(c3)OCO4)nnc21,0.5978351101032165,5.480229220343164,9.166790520879577,1,5.480229220343164,1.0,4,3,120,1,0.0083333333333333,0,1,yes
FOGPBPZBSDWUEO-UHFFFAOYSA-N,24254,4,2320414,CCN(CC)P(=O)(Nc1ccc(SC(F)F)cc1)c1ccc(N(C)C)cc1NC(=O)c1ccco1,0.4664176227491323,5.817474095441204,12.472672154092672,1,5.817474095441204,1.0,4,4,121,1,0.0082644628099173,1,0,yes
QASMAWBJQKNMRM-UHFFFAOYSA-N,24256,4,5075681,CN1C(=O)C2(C(C#N)=C(N)N(c3cc(Cl)cc(Cl)c3)C3=C2C(=O)CC(C)(C)C3)c2ccccc21,0.5234223252246787,3.8,7.259911961853848,1,3.8,1.0,4,4,118,1,0.0084745762711864,1,0,yes
LZKVXMYVBSNXER-UHFFFAOYSA-N,24261,4,3321199,CCC(C)(O)C(=O)OC1C(=O)OC2CC3C(C)=CC(O)C(O)C3(C)C3C4(O)OCC23C1C(C)C4O,1.1270294758282713,6.35,5.634280323798352,1,7.2,1.0,4,3,28,2,0.0714285714285714,2,0,yes
WGUXTEJRUXRZSE-UHFFFAOYSA-N,24275,4,2826864,Cc1cc(C)c(C(CC(=O)c2cccs2)C(C#N)C#N)c(C)c1,0.917778100198631,8.5,9.261497957033818,1,8.5,1.0,4,2,122,1,0.0081967213114754,0,1,yes
HMTWOKCHGBEVLU-UHFFFAOYSA-N,24284,4,15945711,Cl.O=C1Cc2ccccc2Sc2cc(OCCCN3CCCCC3)ccc21,0.417418573538237,4.0,9.582707271729934,1,4.0,1.0,4,4,117,1,0.0085470085470085,1,0,yes
MFVJXLPANKSLLD-UHFFFAOYSA-N,24289,4,3012,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccccc2)c2ccc(F)cc2)CC1,0.486825413191935,4.3,8.832735275273496,1,4.3,1.0,4,3,77,1,0.0129870129870129,1,0,yes
IFQJHKGHMYJCSG-UHFFFAOYSA-N,24349,4,12005552,CC1CC(c2nc(-c3ccccc3)cs2)CCO1.Cl,0.3943196184067024,5.171088084836627,13.113950824285777,1,5.171088084836627,1.0,4,4,109,1,0.0091743119266055,0,1,yes
NJBQVRBAOLADEO-UHFFFAOYSA-N,24359,4,1472014,O=c1c(-c2nc3ccccc3s2)cccn1Cc1ccc(Cl)cc1,0.6688403926498704,5.68902485593029,8.505803355253432,1,7.2,1.0,4,4,119,5,0.042016806722689,3,2,yes
DVPALWYMAIMQJF-UHFFFAOYSA-N,24374,4,248894,CC1=C(SCc2ccccc2)C(=O)c2ccccc2C1=O,1.068679726721642,5.795383560840357,5.422937682759912,1,6.841253180560257,1.0,4,2,64,3,0.046875,2,1,yes
VUCRHWXFLZOEEP-ISLYRVAYSA-N,24375,4,909143,COC(=O)CC/C(=C1/C=C(c2ccccc2)NC1=O)c1ccccc1,1.0441861596130446,14.164284754117716,13.564903751804875,1,14.164284754117716,1.0,4,3,119,1,0.0084033613445378,1,0,yes
ZENCIJVYHSINQC-UHFFFAOYSA-N,24392,4,3609764,Cc1c(C(=O)c2ccc(Cl)cc2Cl)cnc2cc3c(cc12)OCO3,0.4012219562244786,6.6,16.449747820648636,1,6.6,1.0,4,3,127,1,0.0078740157480314,1,0,yes
KHQCRJUIMBXDCY-BTJKTKAUSA-L,24397,4,16196944,Cc1nc2c(o1)CCc1ccccc1C2N1CCN(C)CC1.O=C([O-])/C=C\C(=O)[O-],0.7294090095053972,9.5,13.024242744741835,1,9.7,1.0,4,4,53,3,0.0566037735849056,3,0,yes
SSAJNPNVUYMUCI-UHFFFAOYSA-N,24414,4,312915,CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1.O=C(O)C(=O)O,0.2636291188926477,4.3,16.310793049196512,1,4.3,1.0,4,3,90,1,0.0111111111111111,1,0,yes
UPKMMWQBGWXLHN-UHFFFAOYSA-N,24450,4,718013,Cc1nn(-c2nc3ccccc3[nH]2)c(N)c1-c1ccc(Cl)cc1,0.7858229873578823,4.0469385011764905,5.149936520415659,1,4.721428251372572,1.0,4,3,99,2,0.0202020202020202,1,1,yes
VKLJPGAHSLIQKH-UHFFFAOYSA-N,24451,4,224644,OC(c1cc(-c2ccc(Cl)cc2)nc2ccccc12)C1CCCCN1,0.947633434710485,6.8,7.175770451870446,1,6.8,1.0,4,3,67,2,0.0298507462686567,1,1,yes
XZNLZOYTUILGIG-IOWSJCHKSA-N,24526,4,24793742,CNC[C@H](Cc1ccccc1)NC[C@@H](Cc1cccc2ccccc12)NCCc1ccc(C)cc1,1.063618326465802,4.55,4.27785032166451,1,4.6,1.0,4,4,77,2,0.0259740259740259,1,1,yes
IWBZPYCFDYYNCV-UHFFFAOYSA-N,24551,4,3518713,O=c1c(Cc2ccccc2)c([O-])[n+](-c2ccc(Cl)cc2)c2ccc(-c3ccccc3)nn12,0.3732326036795661,4.7,12.59268336598783,1,4.7,1.0,4,4,115,1,0.008695652173913,1,0,yes
YKWULJVVXOGHSJ-GMONCZTGSA-N,24576,4,9551755,O=C1C2C3c4ccccc4C(c4ccccc43)[C@@H]2c2nc3ccccc3n21,0.4209858959436217,3.7,8.788893014352915,1,3.8,1.0,4,2,123,2,0.016260162601626,2,0,yes
JFTMWZCGZPOWHG-UHFFFAOYSA-N,24591,4,657699,N#CC(C#N)=c1ccc2c(c1)N1C3=C(CCCC3)CC3CCCCC31N=2,0.68186959264985,5.9,8.652680899102267,1,5.9,1.0,4,4,51,1,0.0196078431372549,1,0,yes
ZSKIHXKZEHXVBC-MDWZMJQESA-N,24607,4,9580662,NC(=S)N/N=C1\CCSc2ccc(Cl)cc21,0.4503699776522424,4.262216341187378,9.463810983596446,1,4.721428251372572,1.0,4,4,104,3,0.0288461538461538,2,1,yes
BMFYLIVNFBIFOS-UHFFFAOYSA-N,24644,4,3745727,CC(C1CC2CCC1C2)n1c(-c2ccco2)n[nH]c1=S,0.2840247472063074,5.9,20.772837782738733,1,5.9,1.0,4,3,115,1,0.008695652173913,1,0,yes
CIEPJQVBYARERO-REXMHCTCSA-N,24722,4,12005759,Cc1ccc2c(c1)[C@]1(C(=O)N2)C(C(=O)c2ccccc2)C(c2cccc([N+](=O)[O-])c2)C2CSCN21,0.3981411439895103,3.4109910224201845,8.567290956771986,1,3.642244651058841,1.0,4,4,122,2,0.0163934426229508,2,0,yes
HYXITZLLTYIPOF-UHFFFAOYSA-N,24764,4,164676,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C,0.6002365544886386,9.057433788347383,15.08977372440056,1,9.057433788347383,1.0,4,3,84,1,0.0119047619047619,0,1,yes
MTDCHCWALDUICG-UHFFFAOYSA-N,24766,4,3629385,Cc1cccc(C(=O)CC(c2ccccc2)C2(Cl)C(=O)c3ccccc3C2=O)c1,0.5060315022380141,7.3,14.42597934657122,1,7.3,1.0,4,3,115,1,0.008695652173913,1,0,yes
KTKQHVZUOQDOQQ-UHFFFAOYSA-N,24775,4,2842530,COc1ccccc1C1CN(c2ccccc2)N=C1c1cccs1,0.2521926315201745,6.0,23.79133745436183,1,6.0,1.0,4,4,120,1,0.0083333333333333,1,0,yes
MEOPKNOHIKFEFO-JYRVWZFOSA-N,24802,4,886509,[O-]/[N+](=C\c1ccco1)c1ccc(Cl)cc1,1.066867512305108,8.8,8.248446876957047,1,8.8,1.0,4,4,78,1,0.0128205128205128,1,0,yes
UGIBZWZNJQQVFP-UHFFFAOYSA-N,24863,4,9549757,Oc1ccc2ccc3cccc[n+]3c2c1.[I-],0.6538860993185728,3.1,4.740886835231043,1,3.1,1.0,4,3,57,1,0.0175438596491228,1,0,yes
XZBCXIRMEPRESJ-UHFFFAOYSA-N,24870,4,162928,c1ccc(-c2cn3c(n2)-c2ccccc2C3)cc1,0.4725794290969025,4.8,10.157022723508684,1,4.8,1.0,4,3,120,1,0.0083333333333333,1,0,yes
PRRGYAMUBWMGTB-UHFFFAOYSA-N,25006,3,6603237,CCCc1c(CC)c(=N)c2ccccc2n1C.I,0.6032249817982013,6.4,10.60964017259652,1,7.0,1.0,3,2,108,2,0.0185185185185185,2,0,yes
OMSFZBMJHQNEQZ-UHFFFAOYSA-N,25079,3,124496,CN(C)CCNc1ccc2nnn3c4ccc(O)cc4c(=O)c1c23,0.6451480438809265,4.024943305577343,6.238790218389342,1,5.3,1.0,3,3,60,4,0.0666666666666666,4,0,yes
YDTDKKULPWTHRV-UHFFFAOYSA-N,25102,3,13399,Nc1n[nH]c2ccccc12,0.4018374197385095,9.527167721519652,23.7090107927712,1,9.527167721519652,1.0,3,3,105,1,0.0095238095238095,0,1,yes
JAOFBIBLVJPLDQ-UHFFFAOYSA-N,25187,3,12006254,CCOc1ccc(OCC(O)CNC2CCN(Cc3ccccc3)CC2)cc1.O=C(O)C(=O)O,0.425740916070175,4.1,9.630270066230128,1,4.1,1.0,3,2,122,1,0.0081967213114754,1,0,yes
NWJHBXHKKIBCHU-UHFFFAOYSA-N,25276,3,2969985,Cl.Fc1ccc(COc2ccccc2CNCc2ccncc2)cc1,0.4318595404178179,7.419387252156898,17.180093428013073,1,7.419387252156898,1.0,3,3,116,1,0.0086206896551724,0,1,yes
ZLKYMLBXPNYVNV-UHFFFAOYSA-M,25309,3,2036025,O=C([O-])c1ccn2c(C(=O)c3ccc(Cl)cc3)c(-c3ccccc3)cc2c1,0.3576016743422467,3.2881375322058983,9.194972417995304,1,3.2881375322058983,1.0,3,3,117,1,0.0085470085470085,0,1,yes
QSLMDECMDJKHMQ-UHFFFAOYSA-N,25404,3,4011,CNCCCC12CCC(c3ccccc31)c1ccccc12,0.5310817000720355,8.4,15.816775458202818,1,8.4,1.0,3,2,109,1,0.0091743119266055,1,0,yes
